"anatomy_id","anatomy_group","rcmr_value","EI_definition","anatomical_analysis_scope","comparison_role","EI_ratio","n_donors_EI","n_cells_EI_total","cerebral_cortex_scope","is_cerebral_cortex","is_neocortex","is_telencephalon","division","MSN_included_in_denominator","p_E","p_I","p_I_interneuron","p_I_MSN","p_I_all_with_MSN","EI_ratio_no_MSN","EI_ratio_with_MSN","MSN_fraction_of_broad_I","delta_EI_with_MSN_minus_no_MSN"
"red_nucleus","Nucleus ruber",31,"Broad all-region E:I (MSN included)","All mapped brain regions","Broad reference",0.00793126239259749,1,1525,"Outside cerebral cortex",FALSE,FALSE,FALSE,"Non-telencephalon",TRUE,0.00786885245901639,0.992131147540984,0.992131147540984,0,0.992131147540984,0.00793126239259749,0.00793126239259749,0,0
"subthalamic_nucleus","Nucleus subthalamicus",25.2,"Broad all-region E:I (MSN included)","All mapped brain regions","Broad reference",0.083320306393622,2,199,"Outside cerebral cortex",FALSE,FALSE,FALSE,"Non-telencephalon",TRUE,0.0769119769119769,0.923088023088023,0.923088023088023,0,0.923088023088023,0.083320306393622,0.083320306393622,0,0
"occipital_lobe","Occipital lobe",35.8,"Broad all-region E:I (MSN included)","All mapped brain regions","Broad reference",2.70946487807129,3,112060,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",TRUE,0.730419337325026,0.269580662674974,0.269580662674974,0,0.269580662674974,2.70946487807129,2.70946487807129,0,0
"pallidum","Pallidum",21.9,"Broad all-region E:I (MSN included)","All mapped brain regions","Broad reference",0.135204923550237,3,14620,"Outside cerebral cortex",FALSE,FALSE,TRUE,"Telencephalon",TRUE,0.119101776908611,0.880898223091389,0.065807948722817,0.815090274368572,0.880898223091389,1.80983876902573,0.135204923550237,0.925294492601117,-1.67463384547549
"parietal_lobe","Parietal lobe",35.8,"Broad all-region E:I (MSN included)","All mapped brain regions","Broad reference",1.85365557826721,3,142698,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",TRUE,0.649572286292792,0.350427713707208,0.350373077003582,5.4636703626075e-05,0.350427713707208,1.85394463481037,1.85365557826721,0.000155914334080681,-0.000289056543159028
"putamen","Putamen",40.2,"Broad all-region E:I (MSN included)","All mapped brain regions","Broad reference",0.0308978348638256,3,29193,"Outside cerebral cortex",FALSE,FALSE,TRUE,"Telencephalon",TRUE,0.0299717720019336,0.970028227998066,0.025711014959684,0.944317213038382,0.970028227998066,1.16571718576379,0.0308978348638256,0.97349457034591,-1.13481935089997
"substantia_nigra","Substantia nigra",22.8,"Broad all-region E:I (MSN included)","All mapped brain regions","Broad reference",0.315518683023123,3,3263,"Outside cerebral cortex",FALSE,FALSE,FALSE,"Non-telencephalon",TRUE,0.239843559118481,0.760156440881519,0.758294243488595,0.00186219739292365,0.760156440881519,0.316293524813087,0.315518683023123,0.00244975546186801,-0.000774841789964398
"temporal_lobe","Temporal lobe",30.5,"Broad all-region E:I (MSN included)","All mapped brain regions","Broad reference",1.83465596982462,3,357739,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",TRUE,0.647223504141185,0.352776495858815,0.349220799795434,0.0035556960633815,0.352776495858815,1.85333606852832,1.83465596982462,0.0100791750729462,-0.018680098703703
"vermis","Vermis",30.1,"Broad all-region E:I (MSN included)","All mapped brain regions","Broad reference",5.6257503491162,3,54666,"Outside cerebral cortex",FALSE,FALSE,FALSE,"Non-telencephalon",TRUE,0.8490736977234,0.1509263022766,0.1509263022766,0,0.1509263022766,5.6257503491162,5.6257503491162,0,0
"amygdala","Corpus amygdaloideum",22.2,"Siletti cerebral-cortex-class E:I (off-scope classes and MSN excluded)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",2.4621457166051,3,165965,"Cerebral cortex, non-neocortical",TRUE,FALSE,TRUE,"Telencephalon",FALSE,0.538661352866936,0.218777202841455,0.218777202841455,0.242561444291609,0.461338647133064,2.4621457166051,1.167605090565,0.52577742142129,-1.29454062604011
"frontal_lobe","Frontal lobe",35.3,"Siletti cerebral-cortex-class E:I (off-scope classes and MSN excluded)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",1.98708757288595,4,275962,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",FALSE,0.664981291965482,0.33465122576339,0.33465122576339,0.000367482271127499,0.335018708034518,1.98708757288595,1.98490793504274,0.001096900747076,-0.00217963784320396
"hippocampus","Hippocampus",25.7,"Siletti cerebral-cortex-class E:I (off-scope classes and MSN excluded)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",3.31587166510365,3,229671,"Cerebral cortex, non-neocortical",TRUE,FALSE,TRUE,"Telencephalon",FALSE,0.76617566918919,0.231063125045656,0.231063125045656,0.00276120576515422,0.23382433081081,3.31587166510365,3.27671490187697,0.0118088898429836,-0.0391567632266794
"insular_lobe","Insular lobe",30.3,"Siletti cerebral-cortex-class E:I (off-scope classes and MSN excluded)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",2.1202627050948,3,103522,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",FALSE,0.678496277174264,0.320005759448533,0.320005759448533,0.00149796337720311,0.321503722825736,2.1202627050948,2.11038388983765,0.00465924115601936,-0.00987881525715073
"occipital_lobe","Occipital lobe",35.8,"Siletti cerebral-cortex-class E:I (off-scope classes and MSN excluded)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",2.70952693626421,3,112058,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",FALSE,0.730423847250162,0.269576152749839,0.269576152749839,0,0.269576152749839,2.70952693626421,2.70952693626421,0,0
"parietal_lobe","Parietal lobe",35.8,"Siletti cerebral-cortex-class E:I (off-scope classes and MSN excluded)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",1.85394463481037,3,142698,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",FALSE,0.649572286292792,0.350373077003582,0.350373077003582,5.4636703626075e-05,0.350427713707208,1.85394463481037,1.85365557826721,0.000155914334080681,-0.000289056543159028
"temporal_lobe","Temporal lobe",30.5,"Siletti cerebral-cortex-class E:I (off-scope classes and MSN excluded)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",1.8531781132973,3,357715,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",FALSE,0.647204066773826,0.349240076887308,0.349240076887308,0.00355585633886635,0.352795933226174,1.8531781132973,1.83449979384799,0.0100790740594697,-0.0186783194493121
"amygdala","Corpus amygdaloideum",22.2,"Siletti cerebral-cortex-class E:I (off-scope classes excluded; MSN included)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",1.167605090565,3,165965,"Cerebral cortex, non-neocortical",TRUE,FALSE,TRUE,"Telencephalon",TRUE,0.538661352866936,0.461338647133064,0.218777202841455,0.242561444291609,0.461338647133064,2.4621457166051,1.167605090565,0.52577742142129,-1.29454062604011
"frontal_lobe","Frontal lobe",35.3,"Siletti cerebral-cortex-class E:I (off-scope classes excluded; MSN included)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",1.98490793504274,4,275962,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",TRUE,0.664981291965482,0.335018708034518,0.33465122576339,0.000367482271127499,0.335018708034518,1.98708757288595,1.98490793504274,0.001096900747076,-0.00217963784320396
"hippocampus","Hippocampus",25.7,"Siletti cerebral-cortex-class E:I (off-scope classes excluded; MSN included)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",3.27671490187697,3,229671,"Cerebral cortex, non-neocortical",TRUE,FALSE,TRUE,"Telencephalon",TRUE,0.76617566918919,0.23382433081081,0.231063125045656,0.00276120576515422,0.23382433081081,3.31587166510365,3.27671490187697,0.0118088898429836,-0.0391567632266794
"insular_lobe","Insular lobe",30.3,"Siletti cerebral-cortex-class E:I (off-scope classes excluded; MSN included)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",2.11038388983765,3,103522,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",TRUE,0.678496277174264,0.321503722825736,0.320005759448533,0.00149796337720311,0.321503722825736,2.1202627050948,2.11038388983765,0.00465924115601936,-0.00987881525715073
"occipital_lobe","Occipital lobe",35.8,"Siletti cerebral-cortex-class E:I (off-scope classes excluded; MSN included)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",2.70952693626421,3,112058,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",TRUE,0.730423847250162,0.269576152749839,0.269576152749839,0,0.269576152749839,2.70952693626421,2.70952693626421,0,0
"parietal_lobe","Parietal lobe",35.8,"Siletti cerebral-cortex-class E:I (off-scope classes excluded; MSN included)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",1.85365557826721,3,142698,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",TRUE,0.649572286292792,0.350427713707208,0.350373077003582,5.4636703626075e-05,0.350427713707208,1.85394463481037,1.85365557826721,0.000155914334080681,-0.000289056543159028
"temporal_lobe","Temporal lobe",30.5,"Siletti cerebral-cortex-class E:I (off-scope classes excluded; MSN included)","Cerebral cortex (including amygdala and hippocampus)","Siletti-derived cerebral-cortex analysis",1.83449979384799,3,357715,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",TRUE,0.647204066773826,0.352795933226174,0.349240076887308,0.00355585633886635,0.352795933226174,1.8531781132973,1.83449979384799,0.0100790740594697,-0.0186783194493121
"frontal_lobe","Frontal lobe",35.3,"Jorstad-like neocortical E:I","Neocortex","Primary Jorstad-aligned comparison",1.97621144089527,4,275060,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",NA,0.664002366814641,0.335997633185359,0.335997633185359,NA,NA,NA,NA,NA,NA
"insular_lobe","Insular lobe",30.3,"Jorstad-like neocortical E:I","Neocortex","Primary Jorstad-aligned comparison",2.11916105195745,3,103312,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",NA,0.679400972459424,0.320599027540576,0.320599027540576,NA,NA,NA,NA,NA,NA
"occipital_lobe","Occipital lobe",35.8,"Jorstad-like neocortical E:I","Neocortex","Primary Jorstad-aligned comparison",2.70952693626421,3,112058,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",NA,0.730423847250162,0.269576152749839,0.269576152749839,NA,NA,NA,NA,NA,NA
"parietal_lobe","Parietal lobe",35.8,"Jorstad-like neocortical E:I","Neocortex","Primary Jorstad-aligned comparison",1.85388359320641,3,142687,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",NA,0.649600284195028,0.350399715804972,0.350399715804972,NA,NA,NA,NA,NA,NA
"temporal_lobe","Temporal lobe",30.5,"Jorstad-like neocortical E:I","Neocortex","Primary Jorstad-aligned comparison",1.62795681612585,3,328032,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",NA,0.619476243344741,0.380523756655259,0.380523756655259,NA,NA,NA,NA,NA,NA
"amygdala","Corpus amygdaloideum",22.2,"Siletti cerebral-cortex scope with neocortical-class crosswalk","Cerebral cortex (including amygdala and hippocampus)","Exploratory cross-study scope extrapolation",0.530155920830464,3,63089,"Cerebral cortex, non-neocortical",TRUE,FALSE,TRUE,"Telencephalon",NA,0.346471829186356,0.653528170813644,0.653528170813644,NA,NA,NA,NA,NA,NA
"frontal_lobe","Frontal lobe",35.3,"Siletti cerebral-cortex scope with neocortical-class crosswalk","Cerebral cortex (including amygdala and hippocampus)","Exploratory cross-study scope extrapolation",1.97621144089527,4,275060,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",NA,0.664002366814641,0.335997633185359,0.335997633185359,NA,NA,NA,NA,NA,NA
"hippocampus","Hippocampus",25.7,"Siletti cerebral-cortex scope with neocortical-class crosswalk","Cerebral cortex (including amygdala and hippocampus)","Exploratory cross-study scope extrapolation",0.343601931202904,3,72909,"Cerebral cortex, non-neocortical",TRUE,FALSE,TRUE,"Telencephalon",NA,0.255731942045724,0.744268057954276,0.744268057954276,NA,NA,NA,NA,NA,NA
"insular_lobe","Insular lobe",30.3,"Siletti cerebral-cortex scope with neocortical-class crosswalk","Cerebral cortex (including amygdala and hippocampus)","Exploratory cross-study scope extrapolation",2.11916105195745,3,103312,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",NA,0.679400972459424,0.320599027540576,0.320599027540576,NA,NA,NA,NA,NA,NA
"occipital_lobe","Occipital lobe",35.8,"Siletti cerebral-cortex scope with neocortical-class crosswalk","Cerebral cortex (including amygdala and hippocampus)","Exploratory cross-study scope extrapolation",2.70952693626421,3,112058,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",NA,0.730423847250162,0.269576152749839,0.269576152749839,NA,NA,NA,NA,NA,NA
"parietal_lobe","Parietal lobe",35.8,"Siletti cerebral-cortex scope with neocortical-class crosswalk","Cerebral cortex (including amygdala and hippocampus)","Exploratory cross-study scope extrapolation",1.85388359320641,3,142687,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",NA,0.649600284195028,0.350399715804972,0.350399715804972,NA,NA,NA,NA,NA,NA
"temporal_lobe","Temporal lobe",30.5,"Siletti cerebral-cortex scope with neocortical-class crosswalk","Cerebral cortex (including amygdala and hippocampus)","Exploratory cross-study scope extrapolation",1.62795681612585,3,328032,"Neocortex",TRUE,TRUE,TRUE,"Telencephalon",NA,0.619476243344741,0.380523756655259,0.380523756655259,NA,NA,NA,NA,NA,NA
