Species,Stephan_col,Merged_col,Stephan_value,Merged_value,abs_diff,pct_diff,match_cat,merged_teams
Cercopithecus_mitis,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,34.23,34.23,0,0,exact(<0.5%),Stephan_collection
Galagoides_demidoff,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,3.08,3.08,0,0,exact(<0.5%),Stephan_collection
Homo_sapiens,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,156.4,156.4,0,0,exact(<0.5%),Stephan_collection
Hylobates_lar,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,35.41,35.41,0,0,exact(<0.5%),Stephan_collection
Indri_indri,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,38.03,38.03,0,0,exact(<0.5%),Stephan_collection
Lophocebus_albigena,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,44.7,44.7,0,0,exact(<0.5%),Stephan_collection
Loris_tardigradus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,6.65,6.65,0,0,exact(<0.5%),Stephan_collection
Pan_troglodytes,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,58.32,58.32,0,0,exact(<0.5%),Stephan_collection
Perodicticus_potto,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,8.76,8.76,0,0,exact(<0.5%),Stephan_collection
Piliocolobus_badius,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,34.64,34.64,0,0,exact(<0.5%),Stephan_collection
Saguinus_oedipus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,8.61,8.61,0,0,exact(<0.5%),Stephan_collection
Varecia_variegata,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,28.39,28.39,0,0,exact(<0.5%),Stephan_collection
Alouatta_seniculus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,27.47,27.47,0,0,exact(<0.5%),Stephan_collection
Aotus_trivirgatus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,13.01,13.01,0,0,exact(<0.5%),Stephan_collection
Avahi_occidentalis,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,8.18,8.18,0,0,exact(<0.5%),Stephan_collection
Callithrix_jacchus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,7.59,7.59,0,0,exact(<0.5%),Stephan_collection
Cercopithecus_ascanius,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,34.61,34.61,0,0,exact(<0.5%),Stephan_collection
Cheirogaleus_major,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,5.65,5.65,0,0,exact(<0.5%),Stephan_collection
Cheirogaleus_medius,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,3.24,3.24,0,0,exact(<0.5%),Stephan_collection
Daubentonia_madagascariensis,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,28.94,28.94,0,0,exact(<0.5%),Stephan_collection
Erythrocebus_patas,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,73.71,73.71,0,0,exact(<0.5%),Stephan_collection
Eulemur_fulvus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,26.65,26.65,0,0,exact(<0.5%),Stephan_collection
Galago_senegalensis,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,4.43,4.43,0,0,exact(<0.5%),Stephan_collection
Lagothrix_lagotricha,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,44.15,44.15,0,0,exact(<0.5%),Stephan_collection
Lepilemur_ruficaudatus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,7.31,7.31,0,0,exact(<0.5%),Stephan_collection
Macaca_mulatta,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,53.24,53.24,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,1.49,1.49,0,0,exact(<0.5%),Stephan_collection
Miopithecus_talapoin,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,18.69,18.69,0,0,exact(<0.5%),Stephan_collection
Nasalis_larvatus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,85.55,85.55,0,0,exact(<0.5%),Stephan_collection
Nycticebus_coucang,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,10.96,10.96,0,0,exact(<0.5%),Stephan_collection
Otolemur_crassicaudatus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,9.63,9.63,0,0,exact(<0.5%),Stephan_collection
Papio_anubis,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,58.78,58.78,0,0,exact(<0.5%),Stephan_collection
Pithecia_monachus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,23.91,23.91,0,0,exact(<0.5%),Stephan_collection
Plecturocebus_moloch,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,20.7,20.7,0,0,exact(<0.5%),Stephan_collection
Propithecus_verreauxi,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,26.72,26.72,0,0,exact(<0.5%),Stephan_collection
Pygathrix_nemaeus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,47.94,47.94,0,0,exact(<0.5%),Stephan_collection
Saguinus_midas,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,6.88,6.88,0,0,exact(<0.5%),Stephan_collection
Saimiri_sciureus,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,24.09,24.09,0,0,exact(<0.5%),Stephan_collection
Alouatta_caraya,Total_insula_volume_L,Insula_left_Vol.mm3,272,272,0,0,exact(<0.5%),Zilles
Ateles_geoffroyi,Total_insula_volume_L,Insula_left_Vol.mm3,416,416,0,0,exact(<0.5%),Zilles
Cebus_albifrons,Total_insula_volume_L,Insula_left_Vol.mm3,297,297,0,0,exact(<0.5%),Zilles
Cercocebus_agilis,Total_insula_volume_L,Insula_left_Vol.mm3,379,379,0,0,exact(<0.5%),Zilles
Cercopithecus_mitis,Total_insula_volume_L,Insula_left_Vol.mm3,614,614,0,0,exact(<0.5%),Zilles
Colobus_angolensis,Total_insula_volume_L,Insula_left_Vol.mm3,222,222,0,0,exact(<0.5%),Zilles
Galagoides_demidoff,Total_insula_volume_L,Insula_left_Vol.mm3,12,12,0,0,exact(<0.5%),Zilles
Homo_sapiens,Total_insula_volume_L,Insula_left_Vol.mm3,6165,6479,314,5.093268450932684,notable(5-100%),Zilles
Hylobates_lar,Total_insula_volume_L,Insula_left_Vol.mm3,289,289,0,0,exact(<0.5%),Zilles
Hylobates_muelleri,Total_insula_volume_L,Insula_left_Vol.mm3,539,539,0,0,exact(<0.5%),Zilles
Indri_indri,Total_insula_volume_L,Insula_left_Vol.mm3,167,167,0,0,exact(<0.5%),Zilles
Leontopithecus_rosalia,Total_insula_volume_L,Insula_left_Vol.mm3,37,37,0,0,exact(<0.5%),Zilles
Lophocebus_albigena,Total_insula_volume_L,Insula_left_Vol.mm3,536,536,0,0,exact(<0.5%),Zilles
Loris_tardigradus,Total_insula_volume_L,Insula_left_Vol.mm3,12,12,0,0,exact(<0.5%),Zilles
Macaca_maura,Total_insula_volume_L,Insula_left_Vol.mm3,492,492,0,0,exact(<0.5%),Zilles
Pan_paniscus,Total_insula_volume_L,Insula_left_Vol.mm3,1690,1690.33333333333,0.3333333333300743,0.01972386587751919,exact(<0.5%),Zilles
Pan_troglodytes,Total_insula_volume_L,Insula_left_Vol.mm3,1601,1600.66666666667,-0.3333333333300743,-0.020820320632734184,exact(<0.5%),Zilles
Perodicticus_potto,Total_insula_volume_L,Insula_left_Vol.mm3,31,31,0,0,exact(<0.5%),Zilles
Piliocolobus_badius,Total_insula_volume_L,Insula_left_Vol.mm3,241,241,0,0,exact(<0.5%),Zilles
Pithecia_pithecia,Total_insula_volume_L,Insula_left_Vol.mm3,279,279,0,0,exact(<0.5%),Zilles
Pongo_pygmaeus,Total_insula_volume_L,Insula_left_Vol.mm3,1505,1331.5,-173.5,-11.528239202657808,notable(5-100%),Zilles
Saguinus_geoffroyi,Total_insula_volume_L,Insula_left_Vol.mm3,23,23,0,0,exact(<0.5%),Zilles
Saguinus_oedipus,Total_insula_volume_L,Insula_left_Vol.mm3,26,26,0,0,exact(<0.5%),Zilles
Symphalangus_syndactylus,Total_insula_volume_L,Insula_left_Vol.mm3,416,416,0,0,exact(<0.5%),Zilles
Trachypithecus_francoisi,Total_insula_volume_L,Insula_left_Vol.mm3,625,625,0,0,exact(<0.5%),Zilles
Varecia_variegata,Total_insula_volume_L,Insula_left_Vol.mm3,100,100,0,0,exact(<0.5%),Zilles
Cebus_albifrons,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,118,120.4,2.4000000000000057,2.0338983050847506,minor(2-5%),Stephan_collection
Galagoides_demidoff,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,14.9,17.6,2.700000000000001,18.120805369127524,notable(5-100%),Stephan_collection
Homo_sapiens,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,592,1306.4,714.4000000000001,120.6756756756757,gross(>100%),Stephan_collection
Piliocolobus_badius,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,114,123.6,9.599999999999994,8.421052631578942,notable(5-100%),Stephan_collection
Alouatta_seniculus,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,94.9,101.7,6.799999999999997,7.165437302423601,notable(5-100%),Stephan_collection
Aotus_trivirgatus,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,54.5,56.6,2.1000000000000014,3.8532110091743146,minor(2-5%),Stephan_collection
Callithrix_jacchus,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,28.3,30.5,2.1999999999999993,7.773851590106005,notable(5-100%),Stephan_collection
Cercopithecus_ascanius,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,136,139.3,3.3000000000000114,2.4264705882353024,minor(2-5%),Stephan_collection
Cheirogaleus_major,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,34.1,33.6,-0.5,-1.466275659824047,close(0.5-2%),Stephan_collection
Cheirogaleus_medius,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,23.3,24.1,0.8000000000000007,3.433476394849788,minor(2-5%),Stephan_collection
Daubentonia_madagascariensis,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,122,124.6,2.5999999999999943,2.131147540983602,minor(2-5%),Stephan_collection
Eulemur_fulvus,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,71.7,75.2,3.5,4.881450488145049,minor(2-5%),Stephan_collection
Lepilemur_ruficaudatus,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,42.5,42.5,0,0,exact(<0.5%),Stephan_collection
Microcebus_murinus,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,12.1,12,-0.09999999999999964,-0.8264462809917327,close(0.5-2%),Stephan_collection
Propithecus_verreauxi,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,78.7,95.8,17.099999999999994,21.728081321473944,notable(5-100%),Stephan_collection
Saimiri_sciureus,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,45.9,54.1,8.200000000000003,17.864923747276695,notable(5-100%),Stephan_collection
Cebus_albifrons,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0,0,0,NA,NA,Stephan_collection
Galagoides_demidoff,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0.62,0.73,0.10999999999999999,17.741935483870964,notable(5-100%),Stephan_collection
Homo_sapiens,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0,0,0,NA,NA,Stephan_collection
Piliocolobus_badius,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0,0,0,NA,NA,Stephan_collection
Alouatta_seniculus,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0,0,0,NA,NA,Stephan_collection
Aotus_trivirgatus,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0.2,0.21,0.009999999999999981,4.99999999999999,minor(2-5%),Stephan_collection
Callithrix_jacchus,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0.2,0.195,-0.0050000000000000044,-2.500000000000002,minor(2-5%),Stephan_collection
Cercopithecus_ascanius,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0,0,0,NA,NA,Stephan_collection
Cheirogaleus_major,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0.85,0.95,0.09999999999999998,11.76470588235294,notable(5-100%),Stephan_collection
Cheirogaleus_medius,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0.47,0.55,0.08000000000000007,17.0212765957447,notable(5-100%),Stephan_collection
Daubentonia_madagascariensis,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,3.53,3.6,0.07000000000000028,1.983002832861198,close(0.5-2%),Stephan_collection
Eulemur_fulvus,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,1.37,1.5,0.1299999999999999,9.489051094890502,notable(5-100%),Stephan_collection
Lepilemur_ruficaudatus,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0.62,0.64,0.020000000000000018,3.225806451612906,minor(2-5%),Stephan_collection
Microcebus_murinus,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0.26,0.3,0.03999999999999998,15.384615384615378,notable(5-100%),Stephan_collection
Propithecus_verreauxi,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0.92,1.1,0.18000000000000005,19.56521739130435,notable(5-100%),Stephan_collection
Saimiri_sciureus,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,0,0,0,NA,NA,Stephan_collection
