p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,region
1.29459265169083e-25,1.00009878028557,0.564,0.587,6.5093413119666605e-21,Oligo_3,EVA1C,A1
4.66110282837647e-25,1.02351078144732,0.6,0.625,2.34364911313597e-20,Oligo_3,CRADD,A1
1.55407033196548e-24,1.04536516005267,0.51,0.495,7.81402103615561e-20,Oligo_3,MTMR2,A1
2.7552452628741902e-24,1.01717865397964,0.46,0.384,1.3853648706257698e-19,Oligo_3,RHOBTB1,A1
3.6825705720786e-23,1.05073127045152,0.45,0.385,1.85163330934684e-18,Oligo_3,LOC102724416,A1
1.1902704993541799e-22,1.21552127303519,0.492,0.441,5.98479909780277e-18,Oligo_3,LOC101927026,A1
4.1847063628054e-19,1.19748063198297,0.492,0.464,2.1041122062821902e-14,Oligo_3,ZNF365,A1
3.16698430975055e-13,1.0091181979376,0.406,0.37,1.59239138078567e-8,Oligo_3,LINC01572,A1
2.21090848731929e-11,1.09232161799971,0.136,0.069,1.11166689650901e-6,Oligo_3,LINC01099,A1
0,3.02963189418584,0.942,0.026,0,Oligo_2,OPALIN,A1
0,3.00969691566304,0.967,0.071,0,Oligo_2,BCAS1,A1
0,2.95473557924444,0.883,0.054,0,Oligo_2,UGT8,A1
0,2.7171680597028,0.8,0.04,0,Oligo_2,LINC00639,A1
0,2.63080381038775,0.925,0.041,0,Oligo_2,MOG,A1
0,2.6170182263526,0.85,0.037,0,Oligo_2,SLCO1A2,A1
0,2.58611123555837,0.883,0.057,0,Oligo_2,COL4A5,A1
0,2.52148255885454,0.817,0.052,0,Oligo_2,SHROOM4,A1
0,2.39512900663825,0.758,0.039,0,Oligo_2,PLLP,A1
0,2.39295598180602,0.783,0.03,0,Oligo_2,MAG,A1
0,2.35775541987945,0.783,0.045,0,Oligo_2,FA2H,A1
0,2.32591401176645,0.717,0.029,0,Oligo_2,LOC101929249,A1
0,2.29062359295388,0.7,0.033,0,Oligo_2,CD9,A1
0,2.28923639351009,0.717,0.039,0,Oligo_2,SEPP1,A1
0,2.27834474116873,0.808,0.051,0,Oligo_2,RNASE1,A1
0,2.26218391261021,0.742,0.034,0,Oligo_2,ABCA8,A1
0,2.19523911508966,0.708,0.03,0,Oligo_2,FOLH1,A1
0,2.16338467040115,0.767,0.043,0,Oligo_2,MYRF,A1
0,2.08203727042704,0.7,0.033,0,Oligo_2,MAL,A1
0,1.77863790543078,0.617,0.023,0,Oligo_2,SH3TC2,A1
0,1.75424527328795,0.592,0.023,0,Oligo_2,NKX6-2,A1
0,1.7403268263027,0.617,0.024,0,Oligo_2,TRIM59,A1
0,1.51382518192915,0.5,0.019,0,Oligo_2,TMEM235,A1
5.428303430817151e-293,3.98920788350294,0.975,0.08,2.72940524804917e-293,Oligo_2,ST18,A1
7.49710952402752e-293,1.73467267560263,0.558,0.024,3.76962163977608e-293,Oligo_2,ERMN,A1
1.86908941356412e-293,3.05574387229386,0.967,0.08,9.39796848021687e-293,Oligo_2,C10orf90,A1
9.86240621310552e-269,1.83427880434327,0.617,0.034,4.95891646801159e-264,Oligo_2,EVI2A,A1
2.38810503818576e-268,2.1431758865638,0.667,0.04,1.20076309425018e-263,Oligo_2,CNDP1,A1
5.02505578440643e-266,2.8780975020031,0.85,0.07,2.5266482989574e-261,Oligo_2,CLDN11,A1
5.97155500569088e-263,1.25669759237544,0.458,0.019,3.0025575724114297e-258,Oligo_2,CD22,A1
1.76204059583532e-246,3.19948959649458,0.983,0.106,8.859716319919549e-242,Oligo_2,ENPP2,A1
3.0781740718620396e-244,2.01424188338382,0.692,0.048,1.5477367050729502e-239,Oligo_2,CARNS1,A1
4.122382852494109e-240,1.67498278637628,0.533,0.028,2.0727753220625593e-235,Oligo_2,PPP1R14A,A1
2.04994559050546e-233,1.97168170371382,0.717,0.054,1.0307331423620498e-228,Oligo_2,TTYH2,A1
5.74266783800927e-224,3.4702162266531,0.967,0.114,2.8874708156294394e-219,Oligo_2,MOBP,A1
2.2079334493529093e-223,2.37308208078634,0.558,0.033,1.1101710176691399e-218,Oligo_2,LOC101927459,A1
1.4109930181605898e-211,1.0587029536768,0.35,0.014,7.09461399461324e-207,Oligo_2,TMEM125,A1
3.0953165552976296e-211,2.11804703084551,0.725,0.061,1.5563561171691998e-206,Oligo_2,TMEM63A,A1
1.33498446905815e-208,1.61933799647184,0.55,0.035,6.71243540887127e-204,Oligo_2,ASPA,A1
7.52192618788833e-208,2.45239248492086,0.883,0.095,3.782099706532129e-203,Oligo_2,DAAM2,A1
2.98194891582736e-207,2.10853864706292,0.758,0.068,1.49935373436715e-202,Oligo_2,RFTN2,A1
1.1730234427128898e-199,1.52496954649214,0.533,0.034,5.898079172304699e-195,Oligo_2,CDH19,A1
2.3997861222769697e-199,1.50984610835705,0.517,0.032,1.2066364601420799e-194,Oligo_2,KIAA1755,A1
1.85768222643527e-198,2.39564384539047,0.767,0.076,9.340612002739169e-194,Oligo_2,GPR37,A1
7.48637488653986e-193,1.22859720223497,0.433,0.023,3.7642241567011096e-188,Oligo_2,COL9A2,A1
1.07533610612412e-189,3.08375860170595,0.975,0.141,5.4068974752026696e-185,Oligo_2,LPAR1,A1
6.83663531372319e-189,1.2638151102506,0.375,0.018,3.4375286020931593e-184,Oligo_2,LOC100506725,A1
8.94416332023299e-189,2.41030869752854,0.808,0.086,4.497214759046349e-184,Oligo_2,DOCK5,A1
6.43968457373419e-175,1.37912387020076,0.408,0.022,3.2379378005192893e-170,Oligo_2,TMEM98,A1
3.04384605102202e-174,4.88507061329345,1,0.173,1.5304762329143798e-169,Oligo_2,PLP1,A1
2.6457072996690298e-173,3.26637547443199,0.942,0.144,1.3302880873465797e-168,Oligo_2,KCNH8,A1
1.0347712905242998e-171,1.76199764826012,0.583,0.048,5.2029335258852496e-167,Oligo_2,LOC100130370,A1
1.5155610621709798e-166,3.70173675740253,0.842,0.116,7.620392576701919e-162,Oligo_2,LINC01170,A1
6.93074927891442e-157,1.53066729122458,0.525,0.041,3.48485004493096e-152,Oligo_2,OLIG1,A1
1.0094852879611e-156,2.79031731209288,0.825,0.117,5.07579297639719e-152,Oligo_2,SCD,A1
3.4619351301601197e-149,1.98029884929757,0.683,0.078,1.7406956027958098e-144,Oligo_2,CLIC4,A1
4.94014328972318e-138,1.75443384632286,0.642,0.073,2.4839534475057098e-133,Oligo_2,ERBB3,A1
4.9384090346559395e-133,2.51877568817713,0.792,0.124,2.48308144671535e-128,Oligo_2,FAM107B,A1
6.862317799537069e-131,3.42840654845902,0.975,0.227,3.4504420127852397e-126,Oligo_2,TMEM144,A1
3.6776410298642395e-130,1.58006603688265,0.567,0.059,1.84915468622604e-125,Oligo_2,RGCC,A1
4.15751225203575e-129,3.09771247394138,0.675,0.088,2.09043873544609e-124,Oligo_2,LOC101927967,A1
1.22308537569365e-127,2.1154633007061,0.775,0.121,6.149795577525239e-123,Oligo_2,CERCAM,A1
1.3208591707300999e-126,1.25269981762949,0.458,0.038,6.64141199634801e-122,Oligo_2,ZCCHC24,A1
6.06725444146633e-125,2.02303148876255,0.675,0.09,3.0506762057136795e-120,Oligo_2,APOD,A1
1.24208479825816e-124,2.99888400068766,0.975,0.225,6.24532657412184e-120,Oligo_2,PTGDS,A1
2.05353339476662e-124,1.6026029421588,0.583,0.067,1.0325371262225998e-119,Oligo_2,TMEM123,A1
3.05561831970409e-124,1.42872747634386,0.433,0.036,1.53639544733041e-119,Oligo_2,LINC00844,A1
3.9644418029165e-121,1.15241726825521,0.442,0.037,1.99336098292445e-116,Oligo_2,SEMA3B,A1
2.1876428961265297e-116,2.72364871800385,0.908,0.212,1.0999687246013801e-111,Oligo_2,CLMN,A1
8.12608408088705e-116,2.84212199315139,0.925,0.226,4.0858763367108205e-111,Oligo_2,CNP,A1
2.54419960866567e-114,2.37809572747757,0.633,0.085,1.27924900523318e-109,Oligo_2,LOC100507336,A1
1.2527639825450798e-112,2.51618966682138,0.808,0.157,6.29902258063493e-108,Oligo_2,PLD1,A1
8.00204975653781e-112,1.8136949597258,0.658,0.096,4.023510638084769e-107,Oligo_2,PLA2G16,A1
4.598093480053319e-109,2.19530093617668,0.7,0.115,2.31196738270561e-104,Oligo_2,LINC00320,A1
6.389036543662468e-107,1.24434075028024,0.375,0.031,3.21247146451893e-102,Oligo_2,HSPA2,A1
2.62191223514236e-106,1.42182319944205,0.392,0.034,1.31832369095193e-101,Oligo_2,LOC105374211,A1
1.16085173338564e-101,1.79396870539619,0.55,0.071,5.836878600636359e-97,Oligo_2,PMP22,A1
5.63104200937453e-101,3.60921774262305,0.983,0.332,2.83134423273361e-96,Oligo_2,RNF220,A1
4.0271169053158494e-97,2.0255770546135,0.717,0.133,2.02487465116186e-92,Oligo_2,MEGF10,A1
7.131086430687059e-97,1.3372660815698,0.408,0.04,3.58558156821376e-92,Oligo_2,LOC105374213,A1
2.0058521637136797e-95,3.0711241665078,0.95,0.324,1.00856252643688e-90,Oligo_2,CREB5,A1
4.0568639551529495e-94,1.44632391320743,0.458,0.052,2.0398317652904495e-89,Oligo_2,CPM,A1
6.942121523947989e-94,2.29513046801849,0.925,0.228,3.4905681234562894e-89,Oligo_2,FBXL7,A1
2.45490869209898e-90,1.46617630345182,0.508,0.066,1.23435263947429e-85,Oligo_2,HEPN1,A1
4.6079112355242196e-90,2.1409152086416,0.825,0.216,2.31690384833393e-85,Oligo_2,PHLDB1,A1
5.33479050941198e-90,2.16527645132236,0.825,0.205,2.68238601603744e-85,Oligo_2,FGFR2,A1
1.7325334120542198e-87,1.52000326610452,0.542,0.077,8.71135124914982e-83,Oligo_2,HEPACAM,A1
3.1135601739246895e-87,1.99271495398223,0.592,0.096,1.56552919105108e-82,Oligo_2,VRK2,A1
5.74650421213143e-86,3.89151842887412,1,0.498,2.8893997829018e-81,Oligo_2,MBP,A1
6.59958763800864e-86,2.16447140503234,0.775,0.192,3.31833866026712e-81,Oligo_2,GPRC5B,A1
4.874015839072049e-84,3.79267131640732,0.992,0.519,2.45070390404382e-79,Oligo_2,PIP4K2A,A1
1.1158203049571e-83,2.64040457430128,0.958,0.355,5.6104560753548e-79,Oligo_2,NCKAP5,A1
6.854138938169309e-83,1.6079877949393,0.608,0.109,3.44632959950091e-78,Oligo_2,LDB3,A1
4.9025587943412595e-82,2.77138568202506,0.883,0.308,2.46505558738273e-77,Oligo_2,HHIP,A1
1.50827756286071e-80,2.50983024024695,0.908,0.344,7.583770413819959e-76,Oligo_2,PLEKHH1,A1
2.6905863336192302e-79,2.64604880269095,0.925,0.35,1.3528537144070901e-74,Oligo_2,FRMD4B,A1
2.02448849382462e-78,3.67422871646763,1,0.607,1.01793305957996e-73,Oligo_2,CTNNA3,A1
1.73572268407525e-77,1.35471473780296,0.5,0.076,8.727387227798761e-73,Oligo_2,PLEKHG3,A1
3.4228215753864897e-77,1.93324173399249,0.633,0.125,1.72102891632008e-72,Oligo_2,ATP10B,A1
4.8282627586988694e-77,2.7139732307737,1,0.656,2.42769879770138e-72,Oligo_2,EDIL3,A1
8.758739983736279e-77,2.96352653861318,1,0.752,4.4039820512224397e-72,Oligo_2,ERBB2IP,A1
9.889089522733629e-77,3.28477027575488,1,0.793,4.9723331029257e-72,Oligo_2,SLC44A1,A1
1.0601097327083599e-76,2.91620146870793,1,0.963,5.33033774703088e-72,Oligo_2,SIK3,A1
1.07007350430065e-76,2.03759006580898,0.725,0.168,5.38043658697412e-72,Oligo_2,DOCK1,A1
7.164250217572279e-76,1.23931859889166,0.417,0.052,3.60225665189752e-71,Oligo_2,PRR5L,A1
1.29542940934435e-75,2.2981169577723,1,0.962,6.5135486131243e-71,Oligo_2,IL1RAPL1,A1
2.59833175151454e-75,3.04114702629014,1,0.829,1.3064671879790199e-70,Oligo_2,QKI,A1
1.31151776754024e-74,2.67284504888012,1,0.792,6.59444248696906e-70,Oligo_2,PDE4B,A1
1.5773194056910701e-74,2.56519076925737,0.983,0.533,7.93091970375526e-70,Oligo_2,DOCK10,A1
4.8677138167858305e-74,1.80240594047052,0.683,0.158,2.44753518421808e-69,Oligo_2,MYO1E,A1
1.16190345328486e-73,3.38098290635058,0.983,0.701,5.842166753461589e-69,Oligo_2,PHLPP1,A1
2.942440299325e-73,2.62394722502442,0.942,0.467,1.4794884069036002e-68,Oligo_2,ARAP2,A1
6.17835731256568e-73,2.25930694112594,1,0.842,3.10653984033115e-68,Oligo_2,SLC24A2,A1
9.71233587885929e-73,2.37180611598365,1,0.979,4.88345960324924e-68,Oligo_2,PPP2R2B,A1
1.3287439910134e-72,1.78979469957649,1,0.961,6.6810576612144805e-68,Oligo_2,ANK3,A1
1.35978348138844e-72,2.30003372769029,1,0.94,6.83712732276921e-68,Oligo_2,PCDH9,A1
1.5747811995459299e-72,1.415827230738,0.533,0.091,7.91815734943687e-68,Oligo_2,CSRP1,A1
2.5914809141537e-72,1.36131572797574,0.408,0.053,1.3030225184456201e-67,Oligo_2,NINJ2,A1
5.74036962525172e-72,2.54731014588247,0.942,0.463,2.8863152512728204e-67,Oligo_2,GAB1,A1
1.94116992058544e-71,2.84369408401723,0.892,0.38,9.760396477695641e-67,Oligo_2,PALM2,A1
2.08658751713275e-71,2.48675003376871,1,0.926,1.04915706948952e-66,Oligo_2,SEPT7,A1
2.14986436281379e-71,1.60795918308606,0.567,0.106,1.0809733002664001e-66,Oligo_2,ANLN,A1
1.09148439753675e-70,2.5097665414328,0.983,0.886,5.48809269925451e-66,Oligo_2,TTLL7,A1
1.2599841353369199e-70,2.2179718059033,0.992,0.913,6.33532623088754e-66,Oligo_2,TRIM2,A1
1.81255906360124e-69,1.0380643608515,0.308,0.031,9.113728227693391e-65,Oligo_2,LOC105374726,A1
2.18769271813439e-68,2.5890314495377,0.95,0.572,1.09999377560515e-63,Oligo_2,TF,A1
3.29042290653717e-68,2.30703840363141,0.983,0.85,1.65445754163596e-63,Oligo_2,FRYL,A1
5.832079725423e-68,2.3522574288594,0.867,0.368,2.93242800673994e-63,Oligo_2,CLDND1,A1
1.3684687390161802e-67,2.29444019581581,0.992,0.883,6.88079766664726e-63,Oligo_2,TCF12,A1
1.8926048363867102e-67,2.24445706888002,0.983,0.834,9.51620637783601e-63,Oligo_2,KIAA1598,A1
5.4959881852988806e-67,2.53914076712143,0.967,0.629,2.7634378194501297e-62,Oligo_2,ELMO1,A1
5.6215339227685e-67,2.2245748181584,1,0.764,2.82656347170723e-62,Oligo_2,MARCH1,A1
2.00181972835298e-65,2.53747289905247,1,0.815,1.0065349776131599e-60,Oligo_2,UNC5C,A1
2.76824208297218e-65,2.44903280475324,0.992,0.884,1.39189980173924e-60,Oligo_2,SH3GL3,A1
7.66797668569067e-65,1.90344217708355,0.992,0.907,3.85553535733213e-60,Oligo_2,MAP7,A1
9.47155315311704e-65,2.10147316857096,0.992,0.912,4.7623916409187796e-60,Oligo_2,FRMD5,A1
3.28741380651514e-64,2.10735828843038,0.867,0.396,1.65294453605388e-59,Oligo_2,ABCA2,A1
1.17423208135131e-63,2.42219148693203,0.967,0.729,5.9041563282425205e-59,Oligo_2,PDE8A,A1
2.79627344364594e-63,2.35171415216057,0.933,0.616,1.4059942501996201e-58,Oligo_2,RYBP,A1
6.32615114048162e-63,2.18561926025603,0.933,0.606,3.18085205494556e-58,Oligo_2,PXK,A1
9.47748514769138e-63,1.52647107422612,0.533,0.107,4.7653743071107e-58,Oligo_2,LOC100128079,A1
1.38656135170449e-62,2.03132568823965,0.967,0.818,6.971769132505361e-58,Oligo_2,SCD5,A1
2.00320909579247e-62,2.43841319144981,0.958,0.556,1.00723356545541e-57,Oligo_2,PDE1C,A1
8.770785410835181e-61,2.26369931182965,0.85,0.392,4.410038612422039e-56,Oligo_2,AMER2,A1
7.38608744797438e-60,2.21788400995166,0.942,0.695,3.713798629716e-55,Oligo_2,TMEM165,A1
1.30855726318552e-59,1.96742062435022,0.975,0.874,6.5795567750231e-55,Oligo_2,MAP4K4,A1
1.30909440014342e-59,2.25971829361832,0.908,0.539,6.582257553361109e-55,Oligo_2,HIPK2,A1
2.59076634452072e-59,2.5612423929123,0.842,0.39,1.3026632256884599e-54,Oligo_2,LOC101927768,A1
2.71084999454982e-59,2.34596675311172,0.95,0.676,1.3630424857595898e-54,Oligo_2,MAN2A1,A1
3.4532451657870102e-59,2.58256794110706,0.783,0.292,1.7363262018093598e-54,Oligo_2,KANK1,A1
4.27989264709384e-59,2.28833198512344,0.933,0.504,2.1519728218852597e-54,Oligo_2,DPYD,A1
4.32115987603625e-59,2.13130458567789,0.75,0.248,2.1727223972697898e-54,Oligo_2,PTN,A1
6.8524863558676605e-59,2.30782156270449,0.875,0.482,3.4454986645938195e-54,Oligo_2,LAMP2,A1
8.53302825921942e-59,1.57403770238108,1,0.965,4.2904919390181194e-54,Oligo_2,DNM3,A1
1.6669531847828e-58,1.66523590552932,0.992,0.957,8.381607308406379e-54,Oligo_2,PTK2,A1
1.96117475793184e-58,2.03198850429402,0.967,0.882,9.86098280035709e-54,Oligo_2,FCHSD2,A1
6.02959330223067e-58,2.12170546503885,0.967,0.832,3.03173980829461e-53,Oligo_2,DLG1,A1
6.50667427545089e-58,2.04366085415935,0.758,0.271,3.27162089243946e-53,Oligo_2,GLDN,A1
7.61123904466188e-58,2.10954392160057,0.967,0.886,3.82700710404644e-53,Oligo_2,GPM6B,A1
2.99893632290585e-57,2.21322190196276,0.95,0.877,1.5078951725202901e-52,Oligo_2,FUT8,A1
2.85399229882622e-56,1.75876697528742,0.633,0.168,1.43501586777281e-51,Oligo_2,CHD7,A1
3.3774488062771398e-56,1.76148248269104,0.983,0.928,1.69821503428421e-51,Oligo_2,FMNL2,A1
4.537052364129269e-56,1.9942856500713,0.908,0.436,2.28127529920784e-51,Oligo_2,GRM3,A1
1.86961687087404e-55,2.09329426085447,0.958,0.86,9.40062058844175e-51,Oligo_2,APBB2,A1
2.5329382393942598e-55,2.304646767954,0.917,0.697,1.27358667614983e-50,Oligo_2,SLAIN1,A1
3.18880573442738e-55,2.09673294866648,0.742,0.279,1.60336341132743e-50,Oligo_2,CNTN2,A1
3.92127024705058e-55,2.01835517192013,0.992,0.707,1.9716538929195e-50,Oligo_2,ZBTB20,A1
4.1831019001895395e-55,1.91522187150564,0.675,0.21,2.1033054664342998e-50,Oligo_2,KIF6,A1
6.1250473989710994e-55,1.78914420427874,0.667,0.208,3.07973508267666e-50,Oligo_2,SUN2,A1
9.60034482737805e-55,2.56429915799022,0.9,0.535,4.82714938265396e-50,Oligo_2,PLCL1,A1
1.88256989203989e-54,2.26467063049537,0.917,0.695,9.46574967416578e-50,Oligo_2,PRUNE2,A1
5.22750048643411e-54,1.75817103714432,0.967,0.908,2.62843951958394e-49,Oligo_2,TJP1,A1
6.862957058355029e-54,1.52060115571409,0.975,0.945,3.4507634385114894e-49,Oligo_2,AGAP1,A1
1.33000379727867e-53,2.030905115799,0.9,0.613,6.68739209309689e-49,Oligo_2,APLP1,A1
1.64431936995688e-53,1.9950855221596,0.925,0.868,8.267802224080179e-49,Oligo_2,DIP2B,A1
2.5923507974762702e-53,2.28867376208468,0.967,0.703,1.30345990447904e-48,Oligo_2,TMTC2,A1
3.27947187624182e-53,1.76509440108786,0.975,0.961,1.6489512540931498e-48,Oligo_2,EXOC6B,A1
3.40962561179677e-53,1.61009408233137,0.975,0.896,1.71439385386753e-48,Oligo_2,ATP8A1,A1
7.2445335460915e-53,1.5670797105602,0.675,0.209,3.64262391231027e-48,Oligo_2,PREX1,A1
7.48447664654293e-53,1.40642771587441,0.433,0.077,3.76326970264825e-48,Oligo_2,SPP1,A1
2.2628970775033602e-52,1.84141487965443,0.942,0.832,1.13780727953946e-47,Oligo_2,PTBP2,A1
5.7632955098251e-52,1.23926534125262,0.992,0.98,2.8978426152951603e-47,Oligo_2,CLASP2,A1
7.80021856701152e-52,1.80809292553651,0.933,0.436,3.92202789767906e-47,Oligo_2,PTPRK,A1
2.1560976971234e-50,1.55144247869603,1,0.56,1.08410748309062e-45,Oligo_2,ZNF536,A1
2.59011805002301e-50,2.01965771185794,0.917,0.779,1.30233725673207e-45,Oligo_2,ZFYVE16,A1
6.16747820573189e-50,1.36475508625771,0.542,0.133,3.10106971662405e-45,Oligo_2,TSC22D4,A1
1.0873882531267e-49,1.03773447100742,0.375,0.063,5.4674968755463397e-45,Oligo_2,SLC31A2,A1
1.29534096002877e-49,2.09095485771602,0.842,0.497,6.51310388112064e-45,Oligo_2,USP54,A1
1.4987451622925e-49,1.29573790969756,0.442,0.086,7.535840550522929e-45,Oligo_2,AASS,A1
2.02052098281377e-49,2.16055269722497,0.883,0.643,1.0159381553685899e-44,Oligo_2,CDK19,A1
2.10500526062087e-49,1.97012635411098,0.817,0.418,1.0584176950927799e-44,Oligo_2,HIP1,A1
4.1433959052956796e-49,2.09670345767494,0.875,0.568,2.0833408951417197e-44,Oligo_2,KIF13A,A1
4.91431706858061e-49,1.64935182521627,0.983,0.915,2.4709677652530197e-44,Oligo_2,ZEB2,A1
6.56387601430677e-49,1.59305814428,0.583,0.163,3.3003824987535897e-44,Oligo_2,FAXDC2,A1
9.47363743975576e-49,1.89056802806481,0.942,0.904,4.763439641083599e-44,Oligo_2,DNAJC6,A1
1.0671525404934399e-48,2.09506086789679,0.892,0.75,5.36574968885506e-44,Oligo_2,LPGAT1,A1
1.27107455685396e-48,1.30844914139531,0.525,0.129,6.39108997931742e-44,Oligo_2,CAPN3,A1
3.2613340537317004e-48,1.05185480738702,0.333,0.051,1.6398313755568397e-43,Oligo_2,SOX10,A1
2.8511386565764603e-47,1.49657804932796,0.958,0.921,1.4335810279132098e-42,Oligo_2,C9orf3,A1
4.64101165515712e-47,1.35654865640872,0.525,0.129,2.3335470703295498e-42,Oligo_2,CECR2,A1
5.71035799839184e-46,1.63339677478854,0.575,0.169,2.8712251051714e-41,Oligo_2,FAM124A,A1
3.3794279866659296e-45,1.47234716137707,0.983,0.853,1.6992101859755e-40,Oligo_2,DOCK4,A1
7.858473556311459e-45,1.7555549284748,0.942,0.603,3.951319088848969e-40,Oligo_2,ALCAM,A1
1.36483070437301e-44,1.01913774902016,0.308,0.047,6.8625052646579395e-40,Oligo_2,SH3BP4,A1
2.65583203109384e-44,1.02260511126784,0.342,0.055,1.33537890355429e-39,Oligo_2,S100B,A1
3.1131454494998295e-44,1.74108691659081,0.908,0.666,1.56532066346301e-39,Oligo_2,COBL,A1
5.131270433025509e-43,1.71769920012565,0.842,0.597,2.58005408642956e-38,Oligo_2,JAM3,A1
5.6761784838998385e-43,2.09091370028835,0.9,0.889,2.85403930348968e-38,Oligo_2,SMA4,A1
1.20194800018201e-42,2.05980062414555,0.792,0.449,6.04351473971518e-38,Oligo_2,SH3D19,A1
1.4753687330968497e-42,2.03305280100766,0.883,0.647,7.41830152688427e-38,Oligo_2,SGK1,A1
2.6496431773400098e-42,1.30478690454763,0.933,0.863,1.33226708599833e-37,Oligo_2,NFASC,A1
8.352871238365e-42,1.37778145550489,0.95,0.894,4.1999071873623e-37,Oligo_2,ARHGAP21,A1
1.32677832252967e-41,1.86664009243886,0.875,0.835,6.67117408351143e-37,Oligo_2,MAP4K5,A1
1.3368132218701499e-41,1.13590207472739,0.4,0.083,6.72163056088532e-37,Oligo_2,NDE1,A1
1.9282580850480599e-41,1.70612732299321,0.95,0.865,9.69547447743014e-37,Oligo_2,TMEFF2,A1
2.14096495426857e-41,1.71753198656761,0.833,0.443,1.07649858865578e-36,Oligo_2,NFIA,A1
2.21737521874329e-41,1.4156017797004,0.542,0.161,1.1149184337363099e-36,Oligo_2,NDRG1,A1
1.19722774673797e-40,1.66473293308396,0.883,0.766,6.01978083337319e-36,Oligo_2,GAB2,A1
2.4180349630612097e-40,1.59273180284766,0.858,0.684,1.2158121597768098e-35,Oligo_2,SORT1,A1
2.8979501992890696e-40,1.07342257835248,1,0.988,1.45711833970454e-35,Oligo_2,MAGI2,A1
3.4768755013541795e-40,1.61775933482701,0.867,0.738,1.7482077708358899e-35,Oligo_2,RBPJ,A1
3.52569484468079e-40,1.84532236417939,0.883,0.794,1.7727546248539498e-35,Oligo_2,KLHL32,A1
5.42377573672325e-40,2.00185822985456,0.767,0.446,2.72712867818182e-35,Oligo_2,KIF13B,A1
5.52010142837043e-40,1.38612873172163,0.967,0.797,2.77556219919894e-35,Oligo_2,SPOCK1,A1
5.74752014092163e-40,1.7971045582623,0.783,0.482,2.8899106020568e-35,Oligo_2,SEMA4D,A1
7.7421202790289e-40,1.50003010231165,0.967,0.82,3.8928154974985197e-35,Oligo_2,ANO4,A1
8.362961286636469e-40,1.52795956903585,0.625,0.242,4.20498056453368e-35,Oligo_2,ZDHHC9,A1
1.13608439492838e-39,1.7271320647451,0.883,0.754,5.712345946139379e-35,Oligo_2,SLCO3A1,A1
1.74427997208882e-39,1.46971029416192,0.892,0.865,8.7704141276598e-35,Oligo_2,PICALM,A1
7.71506141468853e-39,1.91498350854322,0.825,0.545,3.87921002991954e-34,Oligo_2,MYO1D,A1
2.10446932855649e-38,1.87070690436198,0.742,0.384,1.0581482230914899e-33,Oligo_2,SEMA6A,A1
2.1215413896089601e-38,1.50695840093308,0.5,0.14,1.0667322261092799e-33,Oligo_2,LOC100287225,A1
3.39863457613032e-38,1.70106293797486,0.842,0.496,1.70886745122409e-33,Oligo_2,HS3ST5,A1
1.7518440527275101e-37,1.94915174763349,0.742,0.432,8.808447081519189e-33,Oligo_2,QDPR,A1
2.45907287858846e-37,1.72532023217423,0.7,0.345,1.23644643408306e-32,Oligo_2,FOXN2,A1
3.17436630066517e-37,1.19704590606649,0.442,0.112,1.59610311963745e-32,Oligo_2,GATM,A1
3.38868139788301e-37,1.17196390320999,0.992,0.943,1.70386289366956e-32,Oligo_2,NLGN1,A1
3.40027291655874e-37,1.73121644687902,0.85,0.685,1.7096912251749e-32,Oligo_2,DLEU2,A1
6.09719857067263e-37,1.72706239458217,0.808,0.613,3.0657324133198996e-32,Oligo_2,PSEN1,A1
1.09889500742984e-36,1.11128723852447,0.975,0.773,5.525353986857999e-32,Oligo_2,SOX2-OT,A1
4.4775005727257995e-36,1.92473908423206,0.633,0.278,2.25133206297226e-31,Oligo_2,EMC10,A1
4.5437407537890393e-36,1.34524794468467,0.508,0.148,2.2846382884126597e-31,Oligo_2,ZFHX4,A1
6.67773793019168e-36,1.41342532711157,0.533,0.171,3.3576334086796796e-31,Oligo_2,ENOSF1,A1
1.40010262211146e-35,1.62545692396027,0.867,0.748,7.03985599423862e-31,Oligo_2,MBNL2,A1
1.43358259307462e-35,1.56836532386794,0.567,0.207,7.208196636238519e-31,Oligo_2,RHOU,A1
8.068000005718639e-35,1.71176384444985,0.85,0.702,4.05667108287539e-30,Oligo_2,MIR181A1HG,A1
8.6550766458743e-35,1.47552699714471,0.867,0.862,4.35185908831205e-30,Oligo_2,TULP4,A1
9.995121467057218e-35,1.26755667763994,0.875,0.859,5.0256470248510395e-30,Oligo_2,RNF130,A1
7.82281480770213e-34,1.73936998097785,0.808,0.668,3.9333895134607097e-29,Oligo_2,SLC12A2,A1
1.36716871372287e-33,1.28046136159663,0.9,0.886,6.874261009469939e-29,Oligo_2,OSBPL1A,A1
2.2040607654338e-33,1.81362587855773,0.833,0.715,1.10822379346777e-28,Oligo_2,STARD13,A1
3.23243714705789e-33,1.69614507392765,0.617,0.259,1.62530172191218e-28,Oligo_2,GSN,A1
1.13022810809822e-32,1.42535702542166,0.442,0.123,5.68289995032865e-28,Oligo_2,WIPF1,A1
4.41170720871412e-32,1.4755083148091,0.825,0.771,2.21825050161355e-27,Oligo_2,RNF13,A1
6.39410317025605e-32,1.15768535513993,0.908,0.947,3.21501901503644e-27,Oligo_2,ZNF638,A1
